id,stedsnavn,kommune,vassdrag,regine,vurdering_raw,barrier_category,barrier_color,barrier_label,problem_beskrivelse,diameter_cm,lengde_m,kommentar,kommentar_utfyllende,lon_ned,lat_ned,lon_opp,lat_opp
357,Tvedestrand ,Tvedestrand,,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Kulvert ok. Begynner å bli mindre vann i bekk, sammenlignet med nedstrøms. Ikke like landbrukspreget som punkt lengre nedstrøms. ",0,8.87204547914573,58.59614507085392,8.871903912558691,58.59608554607381
358,Tvedestrand ,Tvedestrand,,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,Ser en liten fisk. Slammete bekk sammenlignet med lengre nedstrøms. Noe vannføring. Ser ikke ut som hinder. ,0,8.871924978892306,58.596610645203974,8.87203733382621,58.5962884659189
359,Tvedestrand ,Tvedestrand,Strengselva,018.C2Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,25.0,"Kulvert sannsynligvis ok. Men er veldig mye vegetasjon fra ny bekk, til eksisterende bekk. ",0,8.87748570342269,58.619644212278686,8.878369918694094,58.619677563189974
360,Rykeneveien (Rannekleivbekken ned til Nidelva),Arendal,"Nidelva, Bekkefelt Helle",019.A12Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,180.0,"Mye søppel. Det er lav vannstand, men kulvert er veldig høy. Denne vil sannsynligvis by på problemer for både ål og anadrom fisk. Bekk ut fra kulvert burde vært lagt slik at vandring er greiere. ",0,8.699881704013265,58.42696577725355,8.69775769073558,58.42846065399869
361,Tvedestrand ,Tvedestrand,,018.C2Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,90.0,Denne er veldig lang og kan ikke ses igjenom. Er en del kvist i bekk nedstrøms og veldig lite vann. Usikker på hinder,0,8.874757531280254,58.59256295706427,8.875257781714527,58.591710801554306
362,Mandal 10 ,,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,5.0,"Bra kulvert, litt stigning opp mot åpning, men greit med normal vannstand, ser fisk nedstrøms. Fint bunnforhold ",0,7.485696184243163,58.064576982365985,7.485576347456817,58.06420326078198
363,Høvåg ,,Holtevannsbekken,020.3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,Fine kulverter ikke fylkesvei ,0,8.249891481548078,58.19909016572596,8.249805640805155,58.198765371147346
364,Kristiansand ,,Trondstadvatnet bekkefelt,022.2B0,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Noe lav vannføring nå, men regner med denne er fin med meir vann. ",0,7.751587434379991,58.13970705046126,7.7514454139923945,58.13966391716394
365,Søgne ,,Lundeelva bekkefelt,022.2A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Ikke hinder, men ligger noe tegl inni kulvert, som blokerer noe, ellers ok.",0,7.7687418587051456,58.0991911249148,7.768736404548064,58.09930310606499
366,Søgne ,,Lundeelva bekkefelt,022.2A,Ikke angitt,Ikke angitt,#999999,Ikke vurdert / mangler data,,,6.0,"Grei kulvert nedstrøms, ok oppstrøms ",0,7.769688149445476,58.09835156553523,7.769586315945369,58.098404856716016
367,Tvedestrand ,,Elv fra Øynesvann bekkefelt,018.C23,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Litt stillestående vann, sannsynligvis ikke hinder. Mye vegetasjon ",0,8.819746109283544,58.61615302100803,8.819616206645414,58.61614661494618
368,Froland ,,"Nidelva (Eivindstad - Bøylefoss), bekkefelt",019.B6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Ser grei ut nedstrøms, litt stillestående vann. Er et par store aurer. ",0,8.757737716530869,58.61322669297157,8.757866823452,58.61325290077992
369,Nedre Foss,,Øydnavatnet Ytre bekkefelt,023.C3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,5.0,"0 mellom kulvert og vannflate, men 50cm med grunt vann over sten. Ikke kulp men ganske stille vann",0,7.336263163549256,58.115776194897904,7.51653599152255,58.12722464135235
370,Mandal ,Lindesnes,Jåbekken bekkfelt,022.32A,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,65.0,Usikker på om denne er hinder. Stikkrennen er lang og ser ut til å være bratt noen steder innvendig. Noe mudrete vann nedstrøms. ,0,7.511135404602684,58.03026625782066,7.512045727233644,58.02997229500846
371,Søgne vgs ,Kristiansand,Søgneelva - Brennåsen til utløp bekkefelt,022.1A2,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Ikke vandringshinder, mulig kulvert er noe lav i forhold til vannstand. Sannsynligvis helt ok. ",0,7.846441747208069,58.09120213848618,7.8465620198480845,58.09133379108655
372,Søgne ,Kristiansand,Lundeelva bekkefelt,022.2A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Noe tett oppstrøms Veldig lav vannstand, men grei kulvert ",0,7.770160330343655,58.09548899212476,7.770146538832654,58.09566689875852
373,Terje Løvås vei (Støyterbekken),Grimstad,"Groosfjorden, bekkefelt",019.216Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,120.0,"Vet ikke hvor denne kommer fra, ser fisk nedstrøms. Kan ikke se igjennom kulvert. Mudrete sediment, mye slam og sand. ",0,8.570369989235916,58.33132856582257,8.568403778657336,58.331688897788524
374,Arendal ,Arendal,Nidelva Furre - Rygene kraftverk bekkefelt,019.B1,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,Noe gjengrodd foran åpning oppstrøms. Stillestående vann og relativt gjødselpreget. ,0,8.628629146299138,58.43945411601284,8.629103470106806,58.43973528104014
375,Arendal ,Arendal,Mørfjærbekken inkl. bekkefelt,018.72,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,8.0,"Noe merkelig vannføring nedstrøms ut av kulvert, slik som vannmengden er nå. Kulvert bør ryddes for kvist. Tenker denne er hinder i lav grad, men ikke barriere. ",0,8.828814247905806,58.5135570369774,8.82868030199318,58.513651243300345
376,Fosseveien (Hengefoss ned til Tovdalsåna),Kristiansand,Elv fra Stemtjønn,020.A40,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,25.0,"Vandringshinder, men ikke barriere sannsynligvis. Noe høyde opp mot kulvert. Kunne gjerne hatt finere ingang. Mye stor Aure nedstrøms. Og fint bekkeløp. ",0,8.154686258677074,58.258403995193014,8.153999650530695,58.25860649940143
377,Lillesand ,Lillesand,Glamslandvatnet med bekkefelt,020.221Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Stor grei kulvert, ikke vandringshinder. Lite vegetasjon langs bekk, men bekk ok ",0,8.334032014239524,58.238349893046376,8.333596571356956,58.23818973737265
378,Mandal 16,Lindesnes,Mandalselva - Øyslebø til Mandal,022.A6,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Noe tør, men fin kulvert med naturlig substrat, ikke hinder. ",0,7.530611861042293,58.095767770493715,7.531063121561669,58.09574773904998
379,Mandal ,Lindesnes,Høyeåna - Høyevatnet til Øyslebø bekkefelt,022.AA12,Neppe fiskeførende,Neppe fiskeførende,#2c7fb8,Neppe fiskeførende bekk,,,8.0,"Fin kulvert, ikke hinder. Mye fisk nedstrøms (Aure/sjøaure)",0,7.594042334665379,58.17450715480465,7.594136405243496,58.174435806119405
380,Mandal ,Kristiansand,Mannflåvatnet bekkefelt,022.C2,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,8.0,"Mesteparten av vannet går gjennom en mindre kulvert, som ser ut som vandringshinder siden den er tett.",0,7.5521647196091735,58.30907485011165,7.552105209222632,58.309016272718864
381,Mot søgne ,Kristiansand,Indre Sandvikdalsfjord bekkefelt,022.110,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,Noe tørt nedstrøms. Ikke høyt mot kulvert i forhold til hopp. Bør fungere bra for vandring. Lite vannføring for øyeblikket. Bra ,0,7.923924867766549,58.09201961417111,7.923441318488147,58.0921973475604
382,Konsmoheiveien (sidebekk Logåna),Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,20.0,"Høyt opp mot kulvert, men bør kunne vandres av anadrom fisk. Mye Aure nedstrøms, som er fanget i kulp ved vannstand som er nå. Vanskelig for ål opp mot kulvert ",0,7.499705393424672,58.24714790138261,7.499415895435854,58.24695043132757
383,Risør ,Risør,"Sørfjorden-østre, bekkefelt",018.23,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,Usikker på om det er fisk her. Kulvert sikkert grei ved høyere vannstand ,0,9.180630404236782,58.71102235801755,9.180013902921745,58.7107525312345
384,Mandal ,Lindesnes,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,6.0,Ser mye fisk nedstrøms. Men noe brakk bekk. Usikker i forhold til ål. Fisk sannsynligvis ok.,0,7.502533798111708,58.17184016172329,7.50239623672292,58.17191454494711
385,Åkvågveien (Hopetjenn til Sadnesfjorden),Risør,"Sandnesfjorden, bekkefelt",018.4,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,160.0,Mulig hinderbarriere på grunn av lengde. Noe underdimensjonert rør sannsynligvis. Mudrete vann nedstrøms,0,9.143438745302182,58.68996746113755,9.143061865889445,58.68911331126279
386,Tønnevoldsgate / Frivoldveien (Vossbekken som renner ut i Groosefjorrden),Grimstad,"Groosfjorden, bekkefelt",019.216Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,80.0,"Bør utbedres. Uegnet grunnet lengde og habitat nedstrøms. To rør under vei, sand som sediment, dette streket er sannsynligvis uegnet for fisk. ",0,8.583171266349872,58.34496845463159,8.583858862436417,58.346079550813826
387,Arendal ,Arendal,Biebekken - Solbergvassdraget ,019.124Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Grei kulvert, ikke vandringshinder. ",0,8.709345550713191,58.47379631488178,8.709844373592793,58.47386001752232
388,Mandal ,Lindesnes,Hundsøyfjorden bekkefelt,022.221,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Fin gammel kulvert. Ikke hinder. Fin bekk, ser ut som om denne er ryddet kvist utav tidligere. Bra. ",0,7.667792137102544,58.0322168543872,7.667649371738721,58.03232392073256
389,Naglestadveien,Lyngdal,Øydnavatnet Ytre bekkefelt,023.C3Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,6.0,0,0,7.362956571337033,58.37433734315121,7.382499113832648,58.35100289047146
390,Nygrenda 3596 (mulig bekk ender i Reddalsvannet),Grimstad,"Reddalsåna, bekkefelt",019.2D,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Hinder slik som vannstand er nå, mulig denne kan passeres ved mer nedbør. ",0,8.385976725412757,58.34626737735075,8.385803546657884,58.34695064503245
392,Birkenes ,Birkenes,,020.A6,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,17.0,Ikke vandringshinder for anadrom fisk. Skal gå fint å hoppe opp mot kulvert. Fin kulp nedstrøms. Ser en del Aure nedstrøms ,0,8.1889814241079,58.29411092128701,8.189008699873222,58.29449507645057
393,Lyngør ,Risør,"Sandnesfjorden, bekkefelt",018.4,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,Kulvert noe redusert invendig. Ikke hinder. Noe slam fra veiarbeid nedstrøms i bekk. Og noe ras fra arbeid. Men ok. ,0,9.117475352142126,58.68670076703532,9.117007906667103,58.68654452632448
394,Froland ,Froland,"Songeelva, bekkefelt",019.B4Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,Noe grus foran kulvert. Og er veldig tør. Men ikke hinder. ,0,8.611830562595907,58.52084515185264,8.611743417073903,58.520790820312776
395,Tvedestrand ,Tvedestrand,,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,18.0,"Betongstikkrenne, ikke hinder. Men er velsig lite vann nedstrøms, og de fiskene som er her, er fanget på grunn av lav vannstand. ",0,8.874438136258181,58.593327747250086,8.87449089959644,58.59314981781123
396,Froland ,Froland,"Assævannet, bekkefelt",019.A1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,25.0," Denne ser fin ut, ser fisk nedstrøms. ",0,8.670283328269704,58.4817943106299,8.669818964702952,58.48210201537482
397,Mandal ,Lindesnes,Eidsåna,022.AA1A,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,10.0,"Grei kulvert, bør ikke være hinder ",0,7.595873275156915,58.16487465662383,7.595782124664556,58.16473849502167
398,Mandal ,Kristiansand,Trondstadvatnet bekkefelt,022.2B0,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Ser fisk nedstrøms, noe stillestående vann. Fint substrat, ikke hinder ",0,7.742618010655964,58.142291289501514,7.742898094293758,58.142887921804146
399,Nonåsen,Lindesnes,Audna - Helle til Tryland bekkefelt,023.B110,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,7.0,0,0,7.3377515877892545,58.214875693714276,7.351082198995373,58.25980417359182
400,Vegårshei ,Vegårshei,Vegår bekkefelt,018.F,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,14.0,"Tør rett ved kulvert, ellers landbrukspreget bekk nedstrøms. Ikke hinder ",0,8.88024572333639,58.81681377598572,8.8803608133405,58.81692806598409
401,Vegårshei ,Vegårshei,"Ufsvatn, bekkefelt",019.C3,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,9.0,"Ikke hinder, grei bekk. Så en liten fisk ",0,8.675246803219116,58.72274673668874,8.675572941315139,58.72271582779781
402,Mandal ,Lindesnes,Mannefjorden bekkefelt,022.322,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"God vannføring, grei bekk. Ser ikke ut som hinder. ",0,7.532194180234023,58.01221526030391,7.532116529246956,58.01228166771683
403,Søgne ,,Trysfjorden bekkefelt,022.22Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,"Grei kulvert, ikke hinder ",0,7.682259372876952,58.1074227791924,7.682636578322677,58.107472509158555
404,Tvedestrand ,,"Nidelva (Eivindstad - Bøylefoss), bekkefelt",019.B6,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,30.0,"Mulig hinder på grunn av lengde og vannføring, er en del fisk nedstrøms",0,8.7489141632245,58.607999356340855,8.748886338046152,58.6082628114344
405,Mandal ,,Skagestadvatnet bekkefelt,022.3C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Ser ikke ut som hinder, helt ok bekk. ",0,7.553926555334216,58.068054027740295,7.553760031888703,58.06809218430606
406,"Gjerstadveien (E18, Bekk renner ut mot Nybøtjerna)",,"Sunda, bekkefelt",018.2C,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,100.0,"Hinder fordi man blokkerer til utløp mot bekk. Selv om småfisk sannsynligvis passerer. Dårlig vannkvalitet, ser fisk nedstrøms. Dette er også en svært lang kulvert, som også renner under E18",0,9.074247198018814,58.81990517216883,9.07600587679568,58.8217745111298
407,Arendal ,Arendal,Molandsvann bekkefelt,018.7B,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,Tenker selve kulverten ikke er hinder. Men bekk gjengrodd både oppstrøms og nedstrøms. Men er fortsatt noe vann i bekk. ,0,8.838389898322776,58.549121351556195,8.838530693470418,58.54916062414557
408,Gjerstad ,Gjerstad,"Sunda, bekkefelt",018.2C,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,100.0,"Usikker på hinder, selve kulvert ser fin ut. Ser fisk nedstrøms. Men vannet bærer preg av å ligge så nærme riksvei. Slammete og noe oljeflekker i vann. Usikker på hinder på grunn av lengden og usikker på hvordan denne er innvendig ",0,9.075829363708863,58.822714887983274,9.075019447691096,58.82348858034628
409,Mandal ,Lindesnes,Mandalselva - Øyslebø til Mandal bekkefelt,022.A3Z,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,Veldig lav vannføring. Kulvert kun sannsynlig hinder for ål. Mulig noe tau hadde vært fint ,0,7.523489821496871,58.117801096267776,7.523327245000303,58.11772139170736
410,Høvåg ,Lillesand,Elv Drangsholtvatnet - Isefjærfjorden bekkefelt,020.4A,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,16.0,Grei kulvert. Ok bekk. Ser ut som mye avrenning fra pukkverk i vannet. Så en fisk nedstrøms. ,0,8.180151863407522,58.19727460613342,8.179753456944638,58.19759260345642
411,Bykle ,Valle,Otra - Bykil til Flåren bekkfelt,021.F53Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Usikker på høyde og vanndybde. Men er hinder i bekk, da bekkeløp er fylt med kvist. Er også veldig bratt oppstrøms. ",0,7.492321353955631,59.25011050750119,7.492712912172079,59.25010102279213
412,Tvedestrand ,Tvedestrand,Strengselva,018.C2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,30.0,"Sannsynligvis fin, men er veldig tørt nedstrøms. ",0,8.879081843593935,58.619823029010135,8.879359337124272,58.61955317132481
413,Birkenes ,Birkenes,Tovdalselva Herefossfjorden - Flakksvatn bekkefelt,020.B2Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Helt tør mot kulvert, noe vann etter et par meter. Selve kulverten er fin. Bekkeløp noe gjengrodd. ",0,8.261239650595781,58.34764673363842,8.261253818884796,58.347651387184605
414,Birkenes ,Grimstad,"Stigselva, bekkefelt",020.1C,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,"Usikker på vandring, litt høyt mot kulvert, og ikke veldig stor Plass å hoppe fra. Men bør gå fint ved mer nedbør. Grei bekk nedstrøms.",0,8.342778538976937,58.3639776264141,8.343104869368558,58.36398365698363
415,Vallesverdveien (bekk går opp mot Masseskjerr og Steindalsbekken og ut i Vallesverdfjorden)),Lillesand,Steindalsbekken,020.311Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,20.0,Bør renskes oppstrøms. Mulig vandringshinder hvis der e mye dropp. Mulig ok. Lang og stor og ser ut til å beholde naturlig bunn ihvertfall en stund ,0,8.256123973458125,58.2096592458779,8.256035105541294,58.21007507519814
416,Tvedestrand ,Tvedestrand,,018.C12,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Bekk helt tør, sannsynligvis ikke hinder. ",0,8.865695184570544,58.64146734086809,8.865445830991366,58.641451956141275
417,Kristiansand ,Kristiansand,Trondstadvatnet bekkefelt,022.2B0,Ikke angitt,Ikke angitt,#999999,Ikke vurdert / mangler data,,,15.0,"Noe høyde mot kulvert, men bør gå bra for fisk, men kan være hinder for ål. Mye fisk nedstrøms. ",0,7.747668913897062,58.13946879386482,7.746787669055172,58.139331737508414
418,"Dvergsnesveien (bekk fra sukkevann og Korsviktjønna, ned mot fjord) ",Kristiansand,Sukkevatnet utløp til Østergapet-indre,020.424Z,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,100.0,"Denne gjenfinnes ikke nedstrøms, men er sannsynligvis problematisk. Både på grunn av lengde, usikkerhet i forhold til utløp og innvendig løp. ",0,8.075842750597486,58.14110939405105,8.078630150941832,58.141020647902444
419,Skisentervegen (sidebekk Otra),Bykle,Otra - Lislevatn til Hartevatn bekkefelt,021.K3,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,50.0,"Rist oppstrøms, sannsynligvis ikke problematisk. Fin bekk, kulvert ikke hinder. God vannføring. ",0,7.3599634882717995,59.56799014995074,7.360881912427339,59.567950967586384
420,Grimstad ,Grimstad,"Stigselva, bekkefelt",020.1C,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Grei kulvert, veldig stillestående vann. Ikke hinder ",0,8.353985336375283,58.35561976405019,8.35437573726865,58.35592366562876
421,Tvedestrand ,Tvedestrand,Storelva Ubergsvann - oppstrøms Hammerdammen,018.C23,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,18.0,Kulvert ikke vandringshinder. Men bekk er helt tør. Noe kvist som blokkerer elv nedstrøms. ,0,8.850461255892583,58.64593363106808,8.851014589262197,58.646002466669195
422,Birkeland,Lindesnes,Eidsåna,022.AA1B,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,75.0,0,0,7.632037530605466,58.16558790758742,7.406373847898166,58.419006786897455
423,Ålefjør,Kristiansand,Ålefjærfjorden bekkefelt,021.121Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Noe lav vannstand, men ikke problematisk. Bra kantvegetasjon, ikke vandringshinder, bra bunnforhold i rør. ",Fungerer godt,7.998354800601997,58.247551657517484,7.998395772918696,58.24762842715272
424,Grimstad ,Grimstad,Kilandsvatnet,019.AD,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Grei kulvert, ikke hinder ",0,8.406469115640013,58.40633753629836,8.405856889258661,58.405804204417805
425,Søgne ,Kristiansand,Lundeelva bekkefelt,022.2A,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,15.0,"Grei kulvert, fisk nedstrøms. Ikke hinder. Lav vannføring nå, mulig noe lekk i kulvert ",0,7.7695278093651785,58.09849965358403,7.769542671133114,58.09846863563412
426,Søgne ,Kristiansand,Trysfjorden bekkefelt,022.22Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Grei kulvert, ikke hinder ",0,7.6843846855586415,58.10693789685541,7.6843454437508605,58.10685237838785
427,Mandal ,Kristiansand,Mandalselva - Laudal til Øyslebø bekkefelt,022.B1Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,12.0,"Grei kulvert, ikke hinder. Blir fin bekk nedstrøms. Igjengrodd bekk oppstrøms ",0,7.5887658807898415,58.30299454340418,7.589380869466124,58.30317502892793
428,Grimstad ,Grimstad,"Morvigbekken, bekkefelt",019.218Z,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,60.0,Kulvert ser ikke ut som hinder. Er kvist som hinder lengre nede i bekk. Se bilde 2. Noe stillestående vann. ,0,8.547929271498619,58.32620579952028,8.547423378424492,58.3264624514018
429,Grimstad ,Grimstad,Storåna (Rjukanfossen - Vrålstadvatnet),019.AZ,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Grei kulvert, ikke hinder ",0,8.453410249481552,58.39731203456199,8.453541453218435,58.397528630425796
430,Arendal ,Arendal,Nidelva-ytre bekkefelt,019.2120,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,35.0,"Kulvert ikke direkte hinder, men er noe kvist og en stein som burde ryddes. Denne bør også sjekkes da det renner mye vann som sannsynligvis har veldig dårlig kvalitet inn i bekk. Ser ikke bra ut. ",0,8.697638548460485,58.4099611145295,8.69730233769853,58.41008761615248
431,Vegårshei ,Vegårshei,"Ufsvatn, bekkefelt",019.C3,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Ikke hinder, fin bekk nedstrøms. Ser noe fisk. ",bru,8.674909609021755,58.723539303946986,8.67511732378986,58.72358725686545
432,Skeimoveien (Dalbekken),Vegårshei,Vegår bekkefelt,018.F,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,16.0,Tørre nedstrøms. Hinder siden disse er blokkert oppstrøms. ,bru,8.747764117374917,58.74291923102515,8.747047172924312,58.7429633603963
433,Vegårshei ,Vegårshei,Storelva - Hauglandselva bekkefelt,018.E,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,18.0,"Kulverter ikke hinder, veldig menneskepåvirket bekk. ",0,8.863893443260418,58.75437006720007,8.863556350051663,58.75437231548875
434,Mandal ,Lindesnes,Skagestadvatnet bekkefelt,022.3C,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,Tørt bekkeløp. Plasttersker innvendig. Kulp holder ikke på vann og vann lekker. Ikke vann i bekk. ,0,7.622259821226204,58.094736072269455,7.6224872017345975,58.094785332081884
435,Søgne ,Kristiansand,Torvefjorden bekkefelt,022.221,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,15.0,"Veldig stillestående vann, kulvert ok. Fisk oppstrøms ",0,7.7669036851928395,58.07748503495701,7.766835565574627,58.07750636567727
436,Mandal Daleveien 1,Lindesnes,Mandalselva - Mandal til utløp bekkefelt,022.A21,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Ikke vandringshinder for ål eller annen fisk. Grei størrelse, bra vannføring selv om det er tørt. Grei dimensjon på rør. ",0,7.482498882749487,58.03705471844423,7.482326537627199,58.037113903684464
437,Kvinesdal,Kvinesdal,"Noneskardknuten, bekkefelt",025.A0,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,20.0,"Grei kulvert, ikke hinder. Noe gjengrodd nedstrøms.",0,6.95027830627081,58.30415156647628,6.949250804407925,58.30428653880627
438,Kristiansand ,Kristiansand,,020.A6,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,12.0,"Plastkulvert, stor og bred. Mye vann nedstrøms. Skal gå greit å hoppe, men mulig man kunne tilrettelagt noe.",020-433-R,8.164811564930387,58.26742399493589,8.164389316348263,58.26749658642472
439,Tvedestrand ,Tvedestrand,"Tvedestrandfjorden, bekkefelt",018.630,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,60.0,Noe usikker i forhold til vandring med tanke på lengde av kulvert. Men menneskeskapt bekkeløp nedstrøms er fint. Veldig tørt nå. Ikke noe vann ,0,8.925219316171981,58.607813751547894,8.925345381456497,58.60690994788393
440,Mandal ,Lindesnes,Mannefjorden bekkefelt,022.322,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,8.0,En del vegetasjon langs bekk. Litt lav vannhøyde. Men kulvert er ikke hinder. ,bru,7.511121879803269,58.011397045908936,7.511188510323925,58.01147625029935
441,Tvedestrand ,Tvedestrand,Østeråbekken,018.62B,Ikke hinder,Ikke hinder,#1a9641,Ikke et vandringshinder,,,10.0,"Grei kulvert, mye slam i sediment. Ikke hinder ser fisk oppstrøms. Mulig noe ålehinder med stigningen opp mot kulvert. ",bru,8.955940122657362,58.62683806401452,8.956249789973487,58.62694530605667
442,Søgne ,Kristiansand,Rossevannsbekken - Rossevannet til Songdalselva,022.1AA,Partiell,Partiell,#fdae61,Delvis vandringshinder (partiell),,,40.0,"Ikke barriere, men regner med denne vil fungere som delvis hinder grunnet lengde, avhengig av vannføring. Noe demningsdannelse nedstrøms av greiner. Denne vil sannsynligvis kunne passeres av fisk. ",delvis hinder,7.8547792714465325,58.12874802049513,7.855788792336945,58.12908938740541
443,Opplandsveien (bekk mellom Holvannet og Syndle),Grimstad,"Holvatnet, utløpselv",019.AC,Absolutt,Absolutt,#d7191c,Totalt vandringshinder (absolutt),,,10.0,"Hinder oppstrøms, fin nedstrøms hopper greit opp til utløp. Bør utbedres oppstrøms. ",0,8.487475775090857,58.39521972995696,8.487451026564877,58.39546573733233
